target;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado
;2;44909;0;32;1;1;0;1;;11;1;1;42;1;1
;2;44964;0;14;1;1;0;1;25899;1;3;4;1;0;
;2;44889;0;32;1;2;0;1;;6;1;1;7;1;1
;2;44917;0;31;1;3;0;1;;1;1;1;13;1;1
;2;44917;0;38;1;1;0;1;;12;1;1;24;1;1
;2;44917;0;15;1;1;1;1;;5;1;1;45;1;1
;2;44810;0;15;2;1;1;1;;31;1;1;25;1;1
;2;44810;0;15;1;1;1;1;;4;1;1;4;1;1
;2;44957;0;14;1;1;0;1;76622;1;3;4;1;0;
;2;44938;0;36;1;1;0;1;;11;1;1;31;1;1
;2;44928;0;15;1;1;0;1;11001;4;1;2;24;0;1
;2;44929;0;18;1;1;0;1;25473;5;1;2;25;0;1
;2;44929;0;15;1;1;0;1;11001;5;1;2;25;0;1
;2;44810;0;25;2;2;0;1;;17;1;1;10;1;1
;2;44936;0;38;1;1;0;1;;12;1;1;30;1;1
;2;44981;0;14;1;1;0;1;5266;1;3;4;1;0;
;2;45012;0;14;1;1;0;1;73148;1;3;4;1;0;
;2;44896;0;23;1;2;0;1;;6;1;1;35;1;1
;2;44853;0;25;2;5;0;1;;18;1;1;12;1;1
;2;44853;0;8;1;1;0;1;;7;1;1;21;1;1
;2;44783;0;7;2;1;0;1;;6;1;1;48;1;1
;2;44826;0;15;2;1;1;1;;5;1;1;24;1;1
;2;44826;0;15;1;1;1;1;;31;1;1;21;1;1
;2;44880;0;15;1;1;1;1;;5;1;1;40;1;1
;2;45013;0;14;1;1;0;1;5266;1;3;4;1;0;
;2;45013;0;14;1;1;0;1;8137;1;3;4;1;0;
;2;45013;0;14;1;1;0;1;17001;1;3;4;1;0;
;2;44888;0;38;1;7;0;1;;12;1;1;11;1;1
;2;44811;0;19;1;1;0;1;;27;1;1;5;1;1
;2;45002;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44930;0;38;1;1;0;1;;9;1;1;17;1;1
;2;44910;0;38;1;1;0;1;;19;1;1;13;1;1
;2;44972;0;14;2;1;0;1;;1;1;1;24;1;1
;2;44901;0;32;1;2;0;1;;11;1;1;34;1;1
;2;44889;0;15;1;1;1;1;;5;1;1;17;1;1
;2;44890;0;6;1;1;0;1;;19;1;1;26;1;1
;2;44890;0;18;1;1;0;1;11001;5;1;2;26;0;1
;2;44890;0;32;1;2;0;1;;11;1;1;35;1;1
;2;44729;0;25;1;5;0;1;76001;6;4;5;;0;1
;2;44974;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44974;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44974;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44974;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44901;0;30;2;2;0;1;;6;1;1;26;1;1
;2;44901;0;38;1;1;0;1;;12;1;1;45;1;1
;2;44685;0;25;1;5;0;1;5001;6;4;5;;0;1
;2;44910;0;25;2;5;0;1;;6;1;1;7;1;1
;2;44876;0;21;1;5;0;1;5001;6;4;5;;0;1
;2;44876;0;32;1;5;0;1;76520;6;4;5;;0;1
;2;44876;0;21;1;5;0;1;66001;11;4;5;;0;1
;2;44936;0;15;1;1;1;1;;5;1;1;70;1;1
;2;45007;0;14;1;1;0;1;76520;6;3;4;1;0;
;2;44938;0;38;1;1;0;1;;12;1;1;10;1;1
;2;44876;0;8;1;1;0;1;;7;1;1;40;1;1
;2;44937;0;25;2;2;0;1;;17;1;1;11;1;1
;2;44886;0;15;1;1;1;1;;31;1;1;14;1;1
;2;44953;0;38;1;1;0;1;;19;1;1;15;1;1
;2;44825;1;14;1;1;0;1;1001;;2;3;74;0;
;2;44950;0;32;1;2;0;1;;28;1;1;75;1;1
;2;44951;0;25;2;5;0;1;47001;6;4;5;;0;1
;2;44951;0;35;1;5;0;1;13001;1;4;5;;0;1
;2;44888;0;8;2;1;0;1;;7;1;1;6;1;1
;2;44862;0;10;1;1;0;1;;12;1;1;49;1;1
;2;44837;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44823;0;25;2;5;0;1;;6;1;1;7;1;1
;2;44942;0;35;1;2;0;1;;1;1;1;64;1;1
;2;44942;0;30;1;2;0;1;;1;1;1;64;1;1
;2;44949;0;25;1;2;0;1;;1;1;1;25;1;1
;2;44816;0;15;1;1;1;1;;5;1;1;20;1;1
;2;44967;0;18;1;1;0;1;5088;3;1;2;6;0;1
;2;44874;0;30;1;1;0;1;;18;1;1;78;1;1
;2;44952;0;38;1;1;0;1;;24;1;1;11;1;1
;2;44958;0;38;1;1;0;1;;30;1;1;25;1;1
;2;44939;0;10;1;1;0;1;;12;1;1;15;1;1
;2;44914;0;25;1;2;0;1;;1;1;1;17;1;1
;2;44963;0;6;1;1;0;1;;12;1;1;11;1;1
;2;44890;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44890;0;15;1;1;1;1;;5;1;1;15;1;1
;2;44890;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44930;0;10;1;1;0;1;;15;1;1;23;1;1
;2;44932;0;15;1;1;1;1;;5;1;1;11;1;1
;2;44883;0;10;1;1;0;1;;19;1;1;8;1;1
;2;44985;0;15;2;1;0;1;76248;5;1;2;53;0;1
;2;44952;0;25;1;2;0;1;;18;1;1;42;1;1
;2;44952;0;32;1;1;0;1;;28;1;1;42;1;1
;2;44827;0;25;2;5;0;1;68547;6;4;5;;0;1
;2;44914;0;15;1;1;1;1;;5;1;1;43;1;1
;2;44914;0;25;1;5;0;1;;6;1;1;37;1;1
;2;44950;0;24;1;2;0;1;;11;1;1;6;1;1
;2;44881;0;21;1;6;0;1;;11;1;1;18;1;1
;2;44979;0;6;1;1;0;1;;12;1;1;12;1;1
;2;44861;0;21;1;5;0;1;73319;18;4;5;;0;1
;2;44950;0;38;1;1;0;1;;12;1;1;7;1;1
;2;44890;0;25;2;1;0;1;;6;1;1;51;1;1
;2;44980;0;30;1;5;0;1;54001;6;4;5;;0;1
;2;44980;0;26;1;5;0;1;11001;1;4;5;;0;1
;2;44980;0;35;1;5;0;1;11001;1;4;5;;0;1
;2;45014;0;14;1;1;0;1;68001;1;3;4;1;0;
;2;45014;0;7;2;1;0;1;19001;1;3;4;1;0;
;2;45000;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;45000;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;44890;0;32;1;2;0;1;;6;1;1;26;1;1
;2;44894;0;30;1;1;0;1;;18;1;1;42;1;1
;2;44999;0;14;1;1;0;1;68001;1;3;4;1;0;
;2;45000;0;25;2;2;0;1;;1;1;1;35;1;1
;2;44917;0;10;1;1;0;1;;12;1;1;16;1;1
;2;44908;0;36;1;5;0;1;11001;11;4;5;;0;1
;2;44964;0;15;1;1;0;1;63001;5;1;2;7;0;1
;2;44908;0;23;2;5;0;1;5001;1;4;5;;0;1
;2;44959;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44959;0;10;1;4;0;1;5266;12;3;4;1;0;
;2;44876;0;15;1;1;1;1;;36;1;1;9;1;1
;2;44876;0;7;2;1;0;1;;6;1;1;12;1;1
;2;44755;0;14;2;1;0;1;;1;1;1;64;1;1
;2;44860;0;15;1;1;1;1;;4;1;1;19;1;1
;2;44810;0;25;2;5;0;1;;6;1;1;26;1;1
;2;44840;0;13;1;1;0;1;;3;1;1;37;1;1
;2;44980;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;44698;0;15;2;1;1;1;;5;1;1;10;1;1
;2;44860;0;32;1;5;0;1;68001;11;4;5;;0;1
;2;44914;0;24;1;2;0;1;;11;1;1;8;1;1
;2;44914;0;15;1;1;1;1;;32;1;1;8;1;1
;2;44770;0;25;1;5;0;1;47001;1;4;5;;0;1
;2;44998;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;44909;0;10;1;1;0;1;;9;1;1;19;1;1
;2;45013;0;14;1;1;0;1;66383;1;3;4;1;0;
;2;45013;0;14;1;1;0;1;13001;1;3;4;1;0;
;2;44830;0;24;1;2;0;1;;6;1;1;23;1;1
;2;44834;0;25;1;5;0;1;;1;1;1;16;1;1
;2;44840;0;36;2;5;0;1;76001;6;4;5;;0;1
;2;44928;0;38;1;1;0;1;;21;1;1;13;1;1
;2;44930;0;38;1;1;0;1;;14;1;1;22;1;1
;2;44882;0;21;2;2;0;1;;11;1;1;38;1;1
;2;44678;0;35;1;5;0;1;25899;6;4;5;;0;1
;2;44782;0;25;1;1;0;1;;1;1;1;47;1;1
;2;44327;1;7;1;1;0;1;5001;;2;3;74;0;
;2;44928;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44327;1;7;1;1;0;1;5001;;2;3;74;0;
;2;44902;0;35;2;5;0;1;;1;1;1;28;1;1
;2;44902;0;15;1;1;1;1;;5;1;1;19;1;1
;2;44876;0;30;1;5;0;1;8001;1;4;5;;0;1
;2;44873;0;15;1;1;0;1;5664;32;1;2;5;0;1
;2;44910;0;23;1;3;0;1;;1;1;1;25;1;1
;2;44929;0;38;1;1;0;1;;12;1;1;36;1;1
;2;44915;0;36;1;2;0;1;;11;1;1;36;1;1
;2;44915;0;15;1;1;1;1;;5;1;1;64;1;1
;2;44894;0;36;1;2;0;1;;18;1;1;51;1;1
;2;44915;0;30;1;2;0;1;;1;1;1;26;1;1
;2;44830;0;7;2;1;0;1;;18;1;1;56;1;1
;2;44830;0;7;2;1;0;1;;18;1;1;56;1;1
;2;44895;0;14;2;1;0;1;;6;1;1;17;1;
;2;44897;0;25;1;5;0;1;;1;1;1;17;1;1
;2;44874;0;38;1;1;0;1;;12;1;1;46;1;1
;2;44874;0;21;1;5;0;1;11001;11;4;5;;0;1
;2;44862;1;14;1;1;0;1;11001;;2;3;74;0;
;2;44915;0;30;1;5;0;1;;6;1;1;22;1;1
;2;44915;0;38;1;1;0;1;;12;1;1;34;1;1
;2;44886;0;25;2;3;0;1;;6;1;1;14;1;1
;2;44907;0;15;1;1;1;1;;5;1;1;6;1;1
;2;44907;0;25;1;2;0;1;;1;1;1;50;1;1
;2;44929;0;15;1;1;0;1;5001;5;1;2;20;0;1
;2;44937;0;38;1;1;0;1;;12;1;1;36;1;1
;2;44937;0;25;1;5;0;1;11001;1;4;5;;0;1
;2;44937;0;32;1;5;0;1;76001;6;4;5;;0;1
;2;44937;0;25;1;5;0;1;25290;1;4;5;;0;1
;2;44937;0;38;1;1;0;1;;12;1;1;16;1;1
;2;44938;0;38;2;1;0;1;;12;1;1;47;1;1
;2;44858;0;25;2;7;0;1;;6;1;1;83;1;1
;2;44914;0;15;1;1;1;1;;5;1;1;5;1;1
;2;44928;0;27;1;2;0;1;;6;1;1;6;1;1
;2;44837;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44671;0;10;1;1;0;1;;12;1;1;64;1;1
;2;44883;0;8;2;1;0;1;;7;1;1;64;1;1
;2;44785;0;15;1;1;1;1;;31;1;1;9;1;1
;2;44692;0;23;1;5;0;1;66001;6;4;5;;0;1
;2;44938;0;23;1;2;0;1;;1;1;1;6;1;1
;2;44952;0;30;2;2;0;1;;6;1;1;26;1;1
;2;44889;0;7;2;1;0;1;;1;1;1;69;1;1
;2;44938;0;6;1;1;0;1;;19;1;1;49;1;1
;2;44820;0;32;2;1;0;1;;6;1;1;36;1;1
;2;44889;0;10;1;1;0;1;;9;1;1;77;1;1
;2;44889;0;8;1;1;0;1;;7;1;1;19;1;1
;2;44931;0;38;1;1;0;1;;12;1;1;6;1;1
;2;44775;0;10;1;1;0;1;;29;1;1;28;1;1
;2;44960;0;38;1;1;0;1;;20;1;1;11;1;1
;2;44943;0;30;1;5;0;1;;18;1;1;28;1;1
;2;44896;0;7;2;1;0;1;;6;1;1;75;1;1
;2;44984;0;30;2;5;0;1;66001;1;4;5;;0;1
;2;44908;0;10;2;5;0;1;76001;12;3;4;1;0;
;2;44943;0;25;2;5;0;1;5001;6;4;5;;0;1
;2;44917;0;38;1;1;0;1;;12;1;1;16;1;1
;2;44956;0;21;1;2;0;1;;18;1;1;25;1;1
;2;44875;0;8;1;1;0;1;;7;1;1;20;1;1
;2;44956;0;10;1;1;0;1;;9;1;1;9;1;1
;2;44984;0;8;1;1;0;1;44001;3;3;4;1;0;
;2;44900;0;8;1;1;0;1;;27;1;1;40;1;1
;2;44936;0;32;1;2;0;1;;11;1;1;50;1;1
;2;44952;0;38;1;1;0;1;;9;1;1;42;1;1
;2;44986;0;10;2;1;0;1;5001;14;3;4;1;0;
;2;44944;0;38;1;1;0;1;;19;1;1;13;1;1
;2;44981;0;25;1;2;0;1;;1;1;1;50;1;1
;2;44797;0;32;1;2;0;1;;11;1;1;83;1;1
;2;44950;0;38;1;1;0;1;;12;1;1;4;1;1
;2;44810;0;15;1;1;1;1;;5;1;1;40;1;1
;2;44908;0;25;1;1;0;1;;1;1;1;9;1;1
;2;44937;0;38;1;1;0;1;;12;1;1;10;1;1
;2;44937;0;36;1;2;0;1;;11;1;1;10;1;1
;2;44862;0;12;1;1;0;1;;27;1;1;15;1;1
;2;44936;0;36;1;2;0;1;;6;1;1;9;1;1
;2;44932;0;38;1;1;0;1;;12;1;1;25;1;1
;2;44929;0;36;1;5;0;1;17001;6;4;5;;0;1
;2;44929;0;32;1;5;0;1;8758;6;4;5;;0;1
;2;44953;0;38;1;1;0;1;;12;1;1;8;1;1
;2;44964;0;38;1;1;0;1;;12;1;1;12;1;1
;2;44887;0;8;1;1;0;1;;3;1;1;26;1;1
;2;44950;0;25;2;2;0;1;;18;1;1;17;1;1
;2;45014;0;1;1;1;0;1;8758;11;3;4;1;0;
;2;44839;0;25;2;1;0;1;;1;1;1;78;1;1
;2;44910;0;30;2;2;0;1;;17;1;1;47;1;1
;2;44848;0;8;1;1;0;1;;3;1;1;49;1;1
;2;44909;0;10;1;1;0;1;;9;1;1;6;1;1
;2;44778;0;18;1;1;1;1;;5;1;1;8;1;1
;2;44909;0;6;1;1;0;1;;12;1;1;30;1;1
;2;44839;0;8;2;1;0;1;;3;1;1;64;1;1
;2;44917;0;14;2;1;0;1;11001;1;3;4;1;0;
;2;44999;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44910;0;30;1;2;0;1;;1;1;1;56;1;1
;2;44910;0;30;1;2;0;1;;6;1;1;18;1;1
;2;44881;0;6;1;1;0;1;;12;1;1;6;1;1
;2;44880;0;25;1;5;0;1;8001;1;4;5;;0;1
;2;44880;0;25;1;5;0;1;8001;17;4;5;;0;1
;2;44809;0;15;1;1;1;1;;5;1;1;64;1;1
;2;44918;0;32;1;2;0;1;;6;1;1;40;1;1
;2;44918;0;21;1;2;0;1;;11;1;1;21;1;1
;2;44917;0;10;1;1;0;1;;19;1;1;75;1;1
;2;44918;0;38;1;1;0;1;;19;1;1;40;1;1
;2;44874;0;21;1;5;0;1;;11;1;1;56;1;1
;2;45012;0;7;2;1;0;1;17524;1;3;4;1;0;
;2;44893;0;25;2;2;0;1;;1;1;1;24;1;1
;2;44796;0;32;1;3;0;1;;11;1;1;45;1;1
;2;44956;0;38;1;1;0;1;;25;1;1;26;1;1
;2;44890;0;25;1;2;0;1;;1;1;1;44;1;1
;2;44770;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44894;0;30;1;2;0;1;;1;1;1;17;1;1
;2;44865;0;25;2;5;0;1;11001;6;4;5;;0;1
;2;44943;0;38;1;1;0;1;;12;1;1;27;1;1
;2;44951;0;14;1;1;0;1;76318;1;3;4;1;0;
;2;44889;0;23;1;3;0;1;;1;1;1;16;1;1
;2;44887;0;14;1;1;0;1;76109;6;3;4;1;0;
;2;44887;0;38;1;1;0;1;;12;1;1;25;1;1
;2;44887;0;25;1;5;0;1;66001;6;4;5;;0;1
;2;44853;0;30;1;1;0;1;;1;1;1;9;1;1
;2;44909;0;10;1;1;0;1;;10;1;1;22;1;1
;2;45001;0;38;1;1;0;1;5001;30;3;4;1;0;
;2;44907;0;30;1;2;0;1;;1;1;1;25;1;1
;2;45001;0;7;1;1;0;1;41016;1;3;4;1;0;
;2;44907;0;38;1;1;0;1;;12;1;1;7;1;1
;2;44907;0;25;1;2;0;1;;6;1;1;20;1;1
;2;45001;0;25;2;5;0;1;11001;1;4;5;;0;1
;2;44881;0;15;1;1;1;1;;5;1;1;19;1;1
;2;45012;0;7;1;1;0;1;66001;1;3;4;1;0;
;2;44902;0;36;2;2;0;1;;11;1;1;25;1;1
;2;45013;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44841;0;7;2;1;0;1;;1;1;1;5;1;1
;2;44838;0;23;1;3;0;1;;1;1;1;28;1;1
;2;44910;0;21;1;6;0;1;;6;1;1;25;1;1
;2;44910;0;10;1;1;0;1;;14;1;1;49;1;1
;2;44827;0;14;2;1;0;1;;6;1;1;6;1;1
;2;44897;0;38;1;1;0;1;;12;1;1;26;1;1
;2;45009;0;1;1;1;0;1;17001;6;3;4;1;0;
;2;44848;0;25;1;3;0;1;;6;1;1;12;1;1
;2;44980;0;1;1;1;0;1;76001;6;3;4;1;0;
;2;44950;0;15;1;1;0;1;5001;4;1;2;78;0;1
;2;44854;0;16;1;1;0;1;;7;1;1;47;1;1
;2;44861;0;7;2;1;0;1;;1;1;1;64;1;1
;2;44932;0;18;1;1;0;1;5001;3;1;2;20;0;1
;2;44932;0;15;1;1;0;1;5001;5;1;2;20;0;1
;2;44932;0;15;1;1;1;1;;31;1;1;20;1;1
;2;44938;0;6;1;1;0;1;;12;1;1;32;1;1
;2;44950;0;32;1;2;0;1;;11;1;1;28;1;1
;2;44950;0;38;1;1;0;1;;12;1;1;28;1;1
;2;44889;0;25;1;2;0;1;;1;1;1;9;1;1
;2;44956;0;38;1;1;0;1;;12;1;1;4;1;1
;2;44887;0;13;1;1;0;1;;3;1;1;10;1;1
;2;44844;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44930;0;29;2;2;0;1;20001;1;1;1;47;1;1
;2;44896;0;7;2;1;0;1;;18;1;1;37;1;1
;2;44791;0;14;2;1;0;1;;6;1;1;75;1;1
;2;44832;0;14;2;1;0;1;;1;1;1;64;1;1
;2;44953;0;25;1;2;0;1;;6;1;1;9;1;1
;2;44945;0;38;1;1;0;1;;12;1;1;25;1;1
;2;44984;0;14;2;8;0;1;76001;1;3;4;1;0;
;2;44876;0;38;1;1;0;1;;12;1;1;25;1;1
;2;44946;0;24;1;2;0;1;;6;1;1;50;1;1
;2;44981;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;44844;0;38;1;1;0;1;;10;1;1;46;1;1
;2;44946;0;25;2;2;0;1;;1;1;1;54;1;1
;2;44946;0;25;2;2;0;1;;1;1;1;26;1;1
;2;44854;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44964;0;6;1;1;0;1;;12;1;1;13;1;1
;2;44986;0;14;1;1;0;1;11001;1;3;4;1;0;
;2;44897;0;24;2;5;0;1;11001;11;4;5;;0;1
;2;44895;0;14;2;1;0;1;;6;1;1;20;1;1
;2;44984;0;1;1;5;0;1;11001;11;4;5;1;0;1
;2;44846;0;13;1;1;0;1;;3;1;1;9;1;1
;2;44916;0;25;2;2;0;1;;6;1;1;11;1;1
;2;44889;0;8;1;1;0;1;;7;1;1;32;1;1
;2;44943;0;30;1;5;0;1;;1;1;1;45;1;1
;2;44956;0;38;1;1;0;1;;19;1;1;15;1;1
;2;44930;0;32;1;2;0;1;;11;1;1;84;1;1
;2;44932;0;38;1;1;0;1;;12;1;1;64;1;1
;2;44522;0;25;1;5;0;1;5001;1;4;5;;0;1
;2;44953;0;35;1;5;0;1;;6;1;1;51;1;1
;2;44953;0;23;2;2;0;1;;6;1;1;51;1;1
;2;44953;0;38;1;1;0;1;;12;1;1;23;1;1
;2;44953;0;30;1;2;0;1;;6;1;1;23;1;1
;2;44963;0;15;1;1;1;1;;31;1;1;32;1;1
;2;44874;0;7;2;1;0;1;;6;1;1;4;1;1
;2;44893;0;25;1;1;0;1;11001;1;1;2;83;0;1
;2;44988;0;15;1;1;0;1;15753;5;1;2;27;0;1
;2;44840;0;12;1;1;1;1;;4;1;1;65;1;1
;2;44909;0;32;1;2;0;1;;6;1;1;6;1;1
;2;44994;0;14;1;1;0;1;76001;6;3;4;1;0;
;2;44504;0;8;2;1;0;1;73001;3;3;4;1;0;
;2;44994;0;14;1;1;0;1;76001;1;3;4;1;0;
;2;44929;0;14;2;1;0;1;;1;1;1;26;1;1
;2;44859;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44932;0;15;1;1;1;1;;5;1;1;78;1;1
;2;44855;0;8;1;1;0;1;;7;1;1;11;1;1
;2;44866;0;15;1;1;1;1;;5;1;1;24;1;1
;2;44992;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44902;0;25;1;5;0;1;;6;1;1;16;1;1
;2;44876;0;15;1;1;1;1;;5;1;1;19;1;1
;2;44876;0;25;1;2;0;1;;6;1;1;19;1;1
;2;44918;0;21;1;2;0;1;;11;1;1;40;1;1
;2;44846;0;7;2;1;0;1;;1;1;1;19;1;1
;2;44901;0;10;1;1;0;1;;43;1;1;42;1;1
;2;44911;0;25;1;5;0;1;73001;6;4;5;;0;1
;2;44848;0;2;1;1;0;1;;1;1;1;17;1;1
;2;44911;0;23;1;5;0;1;20013;1;4;5;;0;1
;2;45013;0;14;1;1;0;1;66170;6;3;4;1;0;
;2;44854;0;35;1;5;0;1;11001;1;1;2;10;0;1
;2;44956;0;15;1;1;0;1;18001;4;1;2;33;0;1
;2;44895;0;25;2;2;0;1;;1;1;1;37;1;1
;2;44866;0;38;1;1;0;1;;29;1;1;7;1;1
;2;44868;0;25;1;5;0;1;5001;6;4;5;;0;1
;2;44904;0;10;1;1;0;1;;12;1;1;19;1;1
;2;44909;0;25;2;5;0;1;;6;1;1;26;1;1
;2;44909;0;38;1;1;0;1;;9;1;1;6;1;1
;2;44886;0;36;1;7;0;1;;6;1;1;26;1;1
;2;44943;0;38;1;1;0;1;;12;1;1;36;1;1
;2;44818;0;8;1;1;0;1;;3;1;1;22;1;1
;2;44907;0;23;1;5;0;1;17174;1;4;5;;0;1
;2;45001;0;16;2;5;0;1;44001;3;4;5;1;0;1
;2;44916;0;10;1;1;0;1;;13;1;1;52;1;1
;2;44916;0;38;1;1;0;1;;12;1;1;7;1;1
;2;44904;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44802;0;30;1;5;0;1;68547;1;4;5;;0;1
;2;44931;0;25;1;2;0;1;;1;1;1;7;1;1
;2;44931;0;38;1;1;0;1;;12;1;1;7;1;1
;2;44910;0;30;1;5;0;1;;1;1;1;44;1;1
;2;44910;0;38;1;1;0;1;;12;1;1;4;1;1
;2;44911;0;6;1;1;0;1;;12;1;1;5;1;1
;2;44544;0;35;1;5;0;1;63130;17;4;5;;0;1
;2;44907;0;24;1;2;0;1;;11;1;1;6;1;1
;2;44735;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44930;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44526;0;32;1;5;0;1;50001;11;4;5;;0;1
;2;44876;0;23;2;2;0;1;;1;1;1;49;1;1
;2;44943;0;10;1;1;0;1;;12;1;1;8;1;1
;2;44869;0;4;2;1;1;1;;5;1;1;29;1;1
;2;44869;0;7;2;1;0;1;;6;1;1;56;1;1
;2;44834;0;15;1;1;1;1;;32;1;1;24;1;1
;2;44956;0;24;1;2;0;1;;11;1;1;6;1;1
;2;44956;0;38;1;1;0;1;;12;1;1;15;1;1
;2;44239;0;25;2;5;0;1;5001;1;4;5;;0;1
;2;44956;0;25;2;2;0;1;;1;1;1;25;1;1
;2;44792;0;7;2;1;0;1;;6;1;1;20;1;1
;2;44974;0;10;1;1;0;1;;9;1;1;24;1;1
;2;44937;0;21;1;5;0;1;;11;1;1;15;1;1
;2;44937;0;32;1;3;0;1;;6;1;1;12;1;1
;2;44937;0;35;1;2;0;1;;1;1;1;22;1;1
;2;44804;0;14;2;1;0;1;;6;1;1;12;1;1
;2;44967;0;38;1;1;0;1;;12;1;1;11;1;1
;2;44448;0;25;1;5;0;1;68001;1;4;5;;0;1
;2;44792;0;15;1;1;1;1;;5;1;1;17;1;1
;2;44866;0;7;2;1;0;1;;1;1;1;6;1;1
;2;44888;0;25;2;1;0;1;;1;1;1;9;1;1
;2;44876;0;12;1;1;1;1;;36;1;1;78;1;1
;2;44777;0;7;2;1;0;1;;18;1;1;56;1;1
;2;44928;0;25;2;2;0;1;;6;1;1;26;1;1
;2;44875;0;8;1;1;0;1;;3;1;1;64;1;1
;2;44897;0;25;1;2;0;1;;1;1;1;24;1;1
;2;44928;0;6;1;1;0;1;;12;1;1;33;1;1
;2;44928;0;35;1;2;0;1;;1;1;1;49;1;1
;2;44928;0;22;1;2;0;1;;6;1;1;28;1;1
;2;44823;0;18;1;1;1;1;;5;1;1;51;1;1
;2;44895;0;15;1;1;1;1;;5;1;1;12;1;1
;2;44902;0;25;1;3;0;1;;1;1;1;30;1;1
;2;44950;0;35;1;2;0;1;;1;1;1;31;1;1
;2;44876;0;10;1;1;0;1;;20;1;1;21;1;1
;2;44882;0;7;2;1;0;1;;6;1;1;16;1;1
;2;44882;0;7;2;1;0;1;;1;1;1;32;1;1
;2;44893;0;25;2;1;0;1;;6;1;1;11;1;1
;2;44930;0;25;1;2;0;1;;1;1;1;44;1;1
;2;44952;0;10;1;1;0;1;;9;1;1;42;1;1
;2;44952;0;38;1;1;0;1;;19;1;1;42;1;1
;2;44854;0;32;1;1;0;1;;11;1;1;43;1;1
;2;44936;0;10;1;1;0;1;;12;1;1;28;1;1
;2;44900;0;25;1;2;0;1;;18;1;1;17;1;1
;2;44880;0;7;2;1;0;1;;18;1;1;37;1;1
;2;44880;0;8;1;1;0;1;;7;1;1;42;1;1
;2;44880;0;8;1;1;0;1;;3;1;1;12;1;1
;2;44966;0;8;1;1;0;1;;7;1;1;26;1;1
;2;44942;0;15;1;1;1;1;;5;1;1;70;1;1
;2;44946;0;10;1;1;0;1;;29;1;1;11;1;1
;2;44963;0;38;1;1;0;1;;19;1;1;5;1;1
;2;44981;0;25;1;1;0;1;13001;1;1;2;71;0;1
;2;44981;0;15;1;1;0;1;11001;5;1;2;71;0;1
;2;44988;0;15;1;1;0;1;11001;5;1;2;27;0;1
;2;44862;0;8;1;1;0;1;;27;1;1;21;1;1
;2;44862;0;15;1;1;1;1;;5;1;1;21;1;1
;2;44943;0;15;1;1;1;1;;5;1;1;19;1;1
;2;44875;0;38;1;1;0;1;;12;1;1;20;1;1
;2;44875;0;23;1;2;0;1;;1;1;1;18;1;1
;2;45008;0;14;1;1;0;1;5001;1;3;4;1;0;
;2;44915;0;25;1;2;0;1;;1;1;1;6;1;1
;2;44915;0;8;1;1;0;1;;3;1;1;6;1;1
;2;44777;0;15;1;1;1;1;;5;1;1;70;1;1
;2;45008;0;15;1;1;1;1;;5;1;1;25;1;1
;2;44876;0;21;1;6;0;1;;11;1;1;11;1;1
;2;44942;0;38;1;1;0;1;;12;1;1;56;1;1
;2;44901;0;38;1;1;0;1;;12;1;1;56;1;1
;2;45013;0;10;1;1;0;1;76001;15;3;4;1;0;
;2;44964;0;1;1;1;0;1;5001;6;3;4;1;0;
;2;44809;0;25;1;2;0;1;;1;1;1;61;1;1
;2;45013;0;7;1;1;0;1;11001;6;3;4;1;0;
;2;44977;0;8;1;1;0;1;5001;7;3;4;1;0;
;2;44897;0;10;1;1;0;1;;9;1;1;6;1;1
;2;44868;0;21;1;1;0;1;;11;1;1;84;1;1
;2;44812;0;15;1;1;1;1;;5;1;1;37;1;1
;2;44606;0;21;1;5;0;1;11001;11;4;5;;0;1
;2;44606;0;23;1;5;0;1;8001;1;4;5;;0;1
